direccion_completa,lat,long,estado,horas,nombre,fecha
"Cosquín 350, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6431898","-58.5232533","hay-luz",\N,"Liniers","2013-12-27 22:29:22"
"Basualdo, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6532898","-58.4878311","hay-luz",\N,"Mataderos","2013-12-27 22:29:26"
"Calle 49, Plátanos, Buenos Aires, Argentina","-34.7845688","-58.1671868","corte-cuadra","2","Berazategui","2013-12-27 22:29:30"
"Marcelo T. de Alvear 1665, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.597195","-58.3910654","hay-luz",\N,"Recoleta","2013-12-27 22:29:33"
"Dellepiane Este 4200, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6587123","-58.4700879","hay-luz",\N,"Parque Avellaneda","2013-12-27 22:29:36"
"San Justo, Buenos Aires, Argentina","-34.6874084","-58.5632629","hay-luz",\N,"La Matanza","2013-12-27 22:29:42"
"Parque Patricios - Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6333333","-58.4","hay-luz",\N,"Parque Patricios","2013-12-27 22:29:45"
"Tucumán 2213, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6021915","-58.3986596","hay-luz",\N,"Balvanera","2013-12-27 22:30:06"
"Suipacha, Lanús Este, Buenos Aires, Argentina","-34.7043152","-58.3597718","hay-luz",\N,"Lanús","2013-12-27 22:30:11"
"Cuba, Buenos Aires, Argentina","-34.551796","-58.4632568","hay-luz",\N,"Núñez","2013-12-27 22:30:16"
"Beruti, Avellaneda, Buenos Aires, Argentina","-34.6635437","-58.3694878","hay-luz",\N,"Avellaneda","2013-12-27 22:30:21"
"Sarmiento 4527, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6040749","-58.4292389","corte-cuadra","72","Almagro","2013-12-27 22:30:32"
"Lanús Oeste, Buenos Aires, Argentina","-34.6994247","-58.4115448","corte-cuadra","36","Lanús","2013-12-27 22:30:39"
"Virrey del Pino 2269, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.5654838","-58.4508314","corte-cuadra","7","Belgrano","2013-12-27 22:30:41"
"Mitre 1800, Rosario, Santa Fe, Argentina","-32.9581417","-60.6426103","corte-amplio","45","Rosario","2013-12-27 22:30:50"
"Campichuelo 244, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6143582","-58.4339595","hay-luz",\N,"Caballito","2013-12-27 22:30:51"
"Oyuela, Lanús Este, Buenos Aires, Argentina","-34.7183037","-58.3651162","corte-cuadra","12","Lanús","2013-12-27 22:31:04"
"Juan Agustín García 2900, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.610415","-58.4822011","corte-cuadra","189","Villa Santa Rita","2013-12-27 22:31:24"
"Bulnes 1598, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.5927874","-58.4161087","hay-luz",\N,"Palermo","2013-12-27 22:31:40"
"La Calandria, Temperley, Buenos Aires, Argentina","-34.7611695","-58.3581676","corte-amplio","1","Lomas de Zamora","2013-12-27 22:31:40"
"Lavalleja 147, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6026784","-58.4371215","hay-luz",\N,"Villa Crespo","2013-12-27 22:31:43"
"Fitz Roy 2468, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.5778649","-58.4291159","corte-cuadra","24","Palermo","2013-12-27 22:31:44"
"Profesor Manuel García, Carapachay, Buenos Aires, Argentina","-34.5244713","-58.5384598","hay-luz",\N,"Vicente López","2013-12-27 22:31:47"
"La Rioja 288, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6138099","-58.4086093","hay-luz",\N,"Balvanera","2013-12-27 22:31:52"
"Misiones 43, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6105533","-58.4045672","hay-luz",\N,"Balvanera","2013-12-27 22:31:55"
"Av Monroe 3400, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.5643178","-58.4695606","hay-luz",\N,"Belgrano","2013-12-27 22:31:57"
"Av Rivadavia 8868, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6355242","-58.4888379","corte-cuadra","240","Vélez Sársfield","2013-12-27 22:32:22"
"Julián Alvarez, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.5934906","-58.4251785","corte-amplio","12","Palermo","2013-12-27 22:32:29"
"Yapeyú 84, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.613154","-58.4220227","hay-luz",\N,"Almagro","2013-12-27 22:32:29"
"Tte. Benjamin Matienzo, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.5727062","-58.4396668","corte-cuadra","48","Palermo","2013-12-27 22:32:37"
"Lanús Oeste, Buenos Aires, Argentina","-34.6994247","-58.4115448","hay-luz",\N,"Lanús","2013-12-27 22:32:39"
"Terrada 300, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6280691","-58.4693679","hay-luz",\N,"Flores","2013-12-27 22:32:48"
"Dante 4545, Caseros, Buenos Aires, Argentina","-34.5978433","-58.5590909","hay-luz",\N,"Tres de Febrero","2013-12-27 22:32:49"
"Lavalle 729, Quilmes, Buenos Aires, Argentina","-34.7241761","-58.2557409","hay-luz",\N,"Quilmes","2013-12-27 22:33:03"
"Hortiguera, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6274261","-58.445385","hay-luz",\N,"Caballito","2013-12-27 22:33:05"
"Giribone 1593, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.5795319","-58.4645726","hay-luz",\N,"Villa Ortúzar","2013-12-27 22:33:09"
"Arenales 1420, Martínez, Buenos Aires, Argentina","-34.4841891","-58.5015366","hay-luz",\N,"San Isidro","2013-12-27 22:33:13"
"Deheza 2570, Buenos Aires, Argentina","-34.5419988","-58.4752831","hay-luz",\N,"Saavedra","2013-12-27 22:33:22"
"Av Directorio 2200, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6325634","-58.4576766","corte-amplio","130","Flores","2013-12-27 22:33:41"
"Perú 800, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6172395","-58.374418","hay-luz",\N,"San Telmo","2013-12-27 22:33:42"
"Alejandro Magariños Cervantes 1800, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6065803","-58.4659618","corte-amplio","120","Villa Gral. Mitre","2013-12-27 22:33:45"
"Gral. Madariaga 2900, Remedios de Escalada, Buenos Aires, Argentina","-34.7219288","-58.3882131","hay-luz",\N,"Lanús","2013-12-27 22:33:45"
"Zamudio 4670, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.5830266","-58.4963178","corte-amplio","1","Villa Pueyrredón","2013-12-27 22:33:49"
"García Mérou 2350, Martínez, Buenos Aires, Argentina","-34.5069501","-58.5305037","corte-amplio","15","San Isidro","2013-12-27 22:33:50"
"Tucumán, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.602108","-58.4021416","hay-luz",\N,"Balvanera","2013-12-27 22:33:56"
"Melincué 3651, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6056415","-58.4986894","hay-luz",\N,"Villa del Parque","2013-12-27 22:34:06"
"Camargo 732, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.598706","-58.4420751","hay-luz",\N,"Villa Crespo","2013-12-27 22:34:19"
"Perú, Acassuso, Buenos Aires, Argentina","-34.4762268","-58.4992409","hay-luz",\N,"San Isidro","2013-12-27 22:34:25"
"Villa Bosch, Buenos Aires, Argentina","-34.5812289","-58.5798667","hay-luz",\N,"Tres de Febrero","2013-12-27 22:34:31"
"Av Callao 1405, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.5926487","-58.3927823","corte-cuadra","12","Recoleta","2013-12-27 22:34:36"
"Gorriti 4700, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.5914389","-58.4280655","corte-amplio","3","Palermo","2013-12-27 22:34:36"
"Av Callao, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.5986851","-58.3930321","hay-luz",\N,"Recoleta","2013-12-27 22:34:52"
"Los Polvorines, Buenos Aires, Argentina","-34.4996258","-58.6914464","hay-luz",\N,"Malvinas Argentinas","2013-12-27 22:34:56"
"Alejandro Magariños Cervantes, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6171608","-58.4869385","hay-luz",\N,"Villa Santa Rita","2013-12-27 22:35:05"
"26 María Asunta, Villa Lynch, Buenos Aires, Argentina","-34.5846596","-58.5251351","hay-luz",\N,"General San Martín","2013-12-27 22:35:14"
"Bernal, Buenos Aires, Argentina","-34.7108688","-58.2800827","hay-luz",\N,"Quilmes","2013-12-27 22:35:25"
"México 1450, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6155221","-58.386683","hay-luz",\N,"Monserrat","2013-12-27 22:35:43"
"Juan Artigue, Bella Vista, Buenos Aires, Argentina","-34.5780983","-58.7075272","hay-luz",\N,"San Miguel","2013-12-27 22:35:43"
"Zárraga 3475, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.5755602","-58.4617982","hay-luz",\N,"Colegiales","2013-12-27 22:35:51"
"Horacio Quiroga, Udaondo, Buenos Aires, Argentina","-34.6125221","-58.6987419","hay-luz",\N,"Ituzaingó","2013-12-27 22:35:59"
"Valentín Virasoro, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6053886","-58.4457016","hay-luz",\N,"Villa Crespo","2013-12-27 22:36:03"
"French 107, Ezeiza, Buenos Aires, Argentina","-34.8524266","-58.5218838","corte-amplio","22","Ezeiza","2013-12-27 22:36:08"
"Av Forest, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.5797386","-58.4588814","hay-luz",\N,"Chacarita","2013-12-27 22:36:10"
"Juan Agustín García 5085, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6250393","-58.5045872","hay-luz",\N,"Monte Castro","2013-12-27 22:36:42"
"Av San Martín 4202, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.598853","-58.4807894","hay-luz",\N,"Villa del Parque","2013-12-27 22:36:44"
"Hurlingham, Buenos Aires, Argentina","-34.59869","-58.6340294","corte-cuadra","20","Hurlingham","2013-12-27 22:36:47"
"Ayacucho, Lanús Este, Buenos Aires, Argentina","-34.7078095","-58.3718338","hay-luz",\N,"Lanús","2013-12-27 22:36:50"
"Viel 1231, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6313326","-58.4300359","corte-cuadra","12","Parque Chacabuco","2013-12-27 22:36:50"
"Catamarca 1691, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6300254","-58.4022604","hay-luz",\N,"Parque Patricios","2013-12-27 22:36:59"
"Julián Alvarez 2750, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.5849602","-58.4121431","hay-luz",\N,"Palermo","2013-12-27 22:37:05"
"Sarmiento 3038, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6067025","-58.4092167","hay-luz",\N,"Balvanera","2013-12-27 22:37:05"
"Quintino Bocayuva 200, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6147316","-58.4230185","hay-luz",\N,"Almagro","2013-12-27 22:37:20"
"Itaqui 6333, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6873354","-58.4728578","corte-amplio","6","Villa Riachuelo","2013-12-27 22:37:23"
"Av Ruiz Huidobro 3640, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.5499018","-58.4846014","hay-luz",\N,"Saavedra","2013-12-27 22:37:26"
"Lucio Correa Morales, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6605148","-58.4371567","hay-luz",\N,"Villa Soldati","2013-12-27 22:37:27"
"42 Perdriel 3205, General San Martín, Buenos Aires, Argentina","-34.5775371","-58.5286022","hay-luz",\N,"General San Martín","2013-12-27 22:37:34"
"Acceso A Lope de Vega, Buenos Aires, Argentina","-34.6107101","-58.5291863","corte-amplio","12","Villa Devoto","2013-12-27 22:37:37"
"Canadá de Gómez, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6794011","-58.4827135","corte-amplio","22","Villa Lugano","2013-12-27 22:37:39"
"Viel 1231, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6313326","-58.4300359","corte-cuadra","12","Parque Chacabuco","2013-12-27 22:37:40"
"Espinosa, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6064796","-58.4554443","hay-luz",\N,"Caballito","2013-12-27 22:37:44"
"Gavilán, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.613987","-58.4673882","hay-luz",\N,"Villa Gral. Mitre","2013-12-27 22:37:48"
"José Andrés Pacheco de Melo 2950, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.5850651","-58.4042917","hay-luz",\N,"Recoleta","2013-12-27 22:37:48"
"Mario Bravo 1200, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.5956102","-58.4150462","hay-luz",\N,"Recoleta","2013-12-27 22:37:55"
"Sarandí 560, Lomas de Zamora, Buenos Aires, Argentina","-34.7632437","-58.3906257","corte-cuadra","22","Lomas de Zamora","2013-12-27 22:37:59"
"Delambre 4733, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6247559","-58.5012605","hay-luz",\N,"Vélez Sársfield","2013-12-27 22:38:00"
"25 de Mayo 270, Tristán Suárez, Buenos Aires, Argentina","-34.8926532","-58.5694825","corte-amplio","7","Ezeiza","2013-12-27 22:38:06"
"Av Asamblea, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6355476","-58.4403","hay-luz",\N,"Parque Chacabuco","2013-12-27 22:38:09"
"Navarro 5073, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6112433","-58.522261","hay-luz",\N,"Villa Devoto","2013-12-27 22:38:10"
"Guardia Vieja 4329, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6001811","-58.4256987","hay-luz",\N,"Almagro","2013-12-27 22:38:11"
"Av Belgrano 3700, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6157905","-58.4184378","hay-luz",\N,"Almagro","2013-12-27 22:38:11"
"Ayacucho 1034, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.5967824","-58.3961303","hay-luz",\N,"Recoleta","2013-12-27 22:38:16"
"Calle 63 1183, La Plata, Buenos Aires, Argentina","-34.934362","-57.9500766","hay-luz",\N,"La Plata","2013-12-27 22:38:17"
"Honduras 4864, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.58963","-58.4288407","hay-luz",\N,"Palermo","2013-12-27 22:38:21"
"Carlos J. Benielli 3818, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6538487","-58.5159003","corte-amplio","24","Mataderos","2013-12-27 22:38:28"
"San José 1121, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6214333","-58.3858559","hay-luz",\N,"Constitución","2013-12-27 22:38:37"
"Ayacucho 1641, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.5905921","-58.3925005","hay-luz",\N,"Recoleta","2013-12-27 22:38:48"
"Juana Azurduy, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.5514793","-58.4678459","hay-luz",\N,"Núñez","2013-12-27 22:38:50"
"Antonio L. Zolezzi 170, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6348572","-58.3636177","hay-luz",\N,"Boca","2013-12-27 22:39:19"
"Felipe Vallese 582, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6118047","-58.4419458","corte-amplio","36","Caballito","2013-12-27 22:39:23"
"Cachimayo, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6319432","-58.4396282","corte-amplio",\N,"Parque Chacabuco","2013-12-27 22:39:23"
"Uspallata 896, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6332596","-58.375676","hay-luz",\N,"Barracas","2013-12-27 22:39:28"
"Av Congreso 3800, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.5627906","-58.4767415","hay-luz",\N,"Coghlan","2013-12-27 22:39:32"
"Albariño 2573, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.66135","-58.4824524","corte-cuadra","2","Villa Lugano","2013-12-27 22:39:39"
"Virrey Avilés 3046, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.5719379","-58.4574881","corte-cuadra","36","Colegiales","2013-12-27 22:39:40"
"Rodríguez Pena, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.5986366","-58.3916676","hay-luz",\N,"Recoleta","2013-12-27 22:39:52"
"Av Carabobo, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6354828","-58.4524269","hay-luz",\N,"Flores","2013-12-27 22:39:57"
"Av Juan de Garay, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6278229","-58.3953552","hay-luz",\N,"San Cristóbal","2013-12-27 22:39:57"
"Aguaribay, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6329918","-58.5271187","corte-amplio","8","Versalles","2013-12-27 22:40:01"
"Av Raúl Scalabrini Ortiz, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.5897446","-58.4232063","corte-amplio","30","Palermo","2013-12-27 22:40:02"
"Viel 1231, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6313326","-58.4300359","corte-cuadra","12","Parque Chacabuco","2013-12-27 22:40:06"
"Pje 79 Benielli 3818, Villa Ballester, Buenos Aires, Argentina","-34.5604359","-58.5519596","corte-amplio","48","General San Martín","2013-12-27 22:40:40"
"Viel 1231, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6313326","-58.4300359","corte-cuadra","12","Parque Chacabuco","2013-12-27 22:40:41"
"Madame Curie, Quilmes Oeste, Buenos Aires, Argentina","-34.7364006","-58.2792168","hay-luz",\N,"Quilmes","2013-12-27 22:40:42"
"Av Avellaneda 4200, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6303607","-58.4868356","hay-luz",\N,"Floresta","2013-12-27 22:40:44"
"Díaz Vélez 4883, Munro, Buenos Aires, Argentina","-34.5162932","-58.5318513","hay-luz",\N,"Vicente López","2013-12-27 22:40:53"
"Av del Barco Centenera 345, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6233236","-58.4408244","corte-amplio","34","Caballito","2013-12-27 22:41:03"
"Gascón 500, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6059719","-58.4245692","corte-amplio","8","Almagro","2013-12-27 22:41:11"
"Charcas 3282, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.5919222","-58.4121587","hay-luz",\N,"Recoleta","2013-12-27 22:41:17"
"Arenales 2547, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.5931113","-58.4023917","hay-luz",\N,"Recoleta","2013-12-27 22:41:27"
"República Árabe Siria, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.5807991","-58.4135857","hay-luz",\N,"Palermo","2013-12-27 22:41:30"
"Tres de Febrero - Buenos Aires, Argentina","-34.6138478","-58.5429553","hay-luz",\N,"Tres de Febrero","2013-12-27 22:41:31"
"Morón 4600, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6305735","-58.4935475","hay-luz",\N,"Vélez Sársfield","2013-12-27 22:41:37"
"Monseñor Larumbe, Martínez, Buenos Aires, Argentina","-34.4963455","-58.5191574","hay-luz",\N,"San Isidro","2013-12-27 22:41:44"
"Nemesio Trejo, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6241798","-58.5088043","corte-amplio","36","Monte Castro","2013-12-27 22:41:45"
"Barzana 1520, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.5854104","-58.4829187","corte-amplio","55","Parque Chas","2013-12-27 22:41:50"
"Céspedes 2600, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.5704083","-58.4497507","hay-luz",\N,"Colegiales","2013-12-27 22:41:56"
"Formosa 300, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6210582","-58.4325852","hay-luz",\N,"Caballito","2013-12-27 22:41:59"
"Viel 1231, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6313326","-58.4300359","corte-cuadra","12","Parque Chacabuco","2013-12-27 22:42:00"
"Campichuelo 252, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6142332","-58.434016","hay-luz",\N,"Caballito","2013-12-27 22:42:06"
"Gurruchaga 2167, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.585727","-58.4236551","hay-luz",\N,"Palermo","2013-12-27 22:42:12"
"San Pedro 1001, Castelar, Buenos Aires, Argentina","-34.6491319","-58.6454759","hay-luz",\N,"Morón","2013-12-27 22:42:13"
"José León Suárez, Remedios de Escalada, Buenos Aires, Argentina","-34.7228737","-58.4195119","hay-luz",\N,"Lanús","2013-12-27 22:42:15"
"Francisco López Merino 3809, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.5902418","-58.4923804","hay-luz",\N,"Agronomía","2013-12-27 22:42:20"
"Estomba 2131, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.5704194","-58.4715488","hay-luz",\N,"Villa Urquiza","2013-12-27 22:42:20"
"Hubac, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6642342","-58.4852638","corte-amplio","2","Villa Lugano","2013-12-27 22:42:29"
